trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_422_trip_23_service_1,route_63,service_1,Krowodrza Górka,"",1,block_422,,
block_422_trip_24_service_1,route_63,service_1,Zajezdnia Nowa Huta,"",0,block_422,,
block_423_trip_1_service_1,route_70,service_1,Os.Piastów,"",0,block_423,,
block_423_trip_2_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_423,,
block_423_trip_3_service_1,route_70,service_1,Os.Piastów,"",0,block_423,,
block_423_trip_4_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_423,,
block_423_trip_5_service_1,route_70,service_1,Os.Piastów,"",0,block_423,,
block_423_trip_6_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_423,,
block_423_trip_7_service_1,route_70,service_1,Os.Piastów,"",0,block_423,,
block_423_trip_8_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_423,,
block_423_trip_9_service_1,route_70,service_1,Os.Piastów,"",0,block_423,,
block_423_trip_10_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_423,,
block_423_trip_11_service_1,route_70,service_1,Os.Piastów,"",0,block_423,,
block_423_trip_12_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_423,,
block_423_trip_13_service_1,route_70,service_1,Os.Piastów,"",0,block_423,,
block_423_trip_14_service_1,route_70,service_1,Czerwone Maki P+R,"",1,block_423,,
block_423_trip_15_service_1,route_70,service_1,Os.Piastów,"",0,block_423,,
block_423_trip_16_service_1,route_70,service_1,Zajezdnia Nowa Huta,"",0,block_423,,
block_424_trip_1_service_1,route_755,service_1,Mistrzejowice,"",1,block_424,,
block_424_trip_2_service_1,route_755,service_1,Dworzec Tow.,"",0,block_424,,
block_424_trip_3_service_1,route_755,service_1,Mistrzejowice,"",1,block_424,,
block_424_trip_4_service_1,route_755,service_1,Dworzec Tow.,"",0,block_424,,
block_424_trip_5_service_1,route_755,service_1,Mistrzejowice,"",1,block_424,,
block_424_trip_6_service_1,route_755,service_1,Dworzec Tow.,"",0,block_424,,
block_424_trip_7_service_1,route_755,service_1,Mistrzejowice,"",1,block_424,,
block_424_trip_8_service_1,route_755,service_1,Dworzec Tow.,"",0,block_424,,
block_424_trip_9_service_1,route_755,service_1,Mistrzejowice,"",1,block_424,,
block_424_trip_10_service_1,route_755,service_1,Dworzec Tow.,"",0,block_424,,
block_424_trip_11_service_1,route_755,service_1,Mistrzejowice,"",1,block_424,,
block_424_trip_12_service_1,route_755,service_1,Dworzec Tow.,"",0,block_424,,
block_424_trip_13_service_1,route_755,service_1,Mistrzejowice,"",1,block_424,,
block_424_trip_14_service_1,route_755,service_1,Zajezdnia Nowa Huta,"",0,block_424,,
block_437_trip_1_service_2,route_63,service_2,Krowodrza Górka,"",0,block_437,,
block_437_trip_2_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_437,,
block_437_trip_3_service_2,route_63,service_2,Krowodrza Górka,"",1,block_437,,
block_437_trip_4_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_437,,
block_437_trip_5_service_2,route_63,service_2,Krowodrza Górka,"",1,block_437,,
block_437_trip_6_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_437,,
block_437_trip_7_service_2,route_63,service_2,Krowodrza Górka,"",1,block_437,,
block_437_trip_8_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_437,,
block_437_trip_9_service_2,route_63,service_2,Krowodrza Górka,"",1,block_437,,
block_437_trip_10_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_437,,
block_437_trip_11_service_2,route_63,service_2,Krowodrza Górka,"",1,block_437,,
block_437_trip_12_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_437,,
block_437_trip_13_service_2,route_63,service_2,Krowodrza Górka,"",1,block_437,,
block_437_trip_14_service_2,route_63,service_2,Kurdwanów P+R,"",0,block_437,,
block_437_trip_15_service_2,route_63,service_2,Krowodrza Górka,"",1,block_437,,
block_437_trip_16_service_2,route_63,service_2,Zajezdnia Nowa Huta,"",0,block_437,,
block_438_trip_1_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_438,,
block_438_trip_2_service_2,route_70,service_2,Os.Piastów,"",0,block_438,,
block_438_trip_3_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_438,,
block_438_trip_4_service_2,route_70,service_2,Os.Piastów,"",0,block_438,,
block_438_trip_5_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_438,,
block_438_trip_6_service_2,route_70,service_2,Os.Piastów,"",0,block_438,,
block_438_trip_7_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_438,,
block_438_trip_8_service_2,route_70,service_2,Os.Piastów,"",0,block_438,,
block_438_trip_9_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_438,,
block_438_trip_10_service_2,route_70,service_2,Os.Piastów,"",0,block_438,,
block_438_trip_11_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_438,,
block_438_trip_12_service_2,route_70,service_2,Os.Piastów,"",0,block_438,,
block_438_trip_13_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_438,,
block_438_trip_14_service_2,route_70,service_2,Os.Piastów,"",0,block_438,,
block_438_trip_15_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_438,,
block_438_trip_16_service_2,route_70,service_2,Os.Piastów,"",0,block_438,,
block_438_trip_17_service_2,route_70,service_2,Czerwone Maki P+R,"",1,block_438,,
block_438_trip_18_service_2,route_70,service_2,Zajezdnia Podgórze,"",0,block_438,,
block_439_trip_1_service_2,route_31,service_2,Wzgórza K.,"",1,block_439,,
block_439_trip_2_service_2,route_31,service_2,Salwator,"",0,block_439,,
block_439_trip_3_service_2,route_31,service_2,Wzgórza K.,"",1,block_439,,
block_439_trip_4_service_2,route_53,service_2,Plac Centralny im.R.Reagana,"",0,block_439,,
block_439_trip_5_service_2,route_53,service_2,Czerwone Maki P+R,"",0,block_439,,
block_439_trip_6_service_2,route_53,service_2,Plac Centralny im.R.Reagana,"",1,block_439,,
block_439_trip_7_service_2,route_53,service_2,Czerwone Maki P+R,"",0,block_439,,
block_439_trip_8_service_2,route_53,service_2,Plac Centralny im.R.Reagana,"",1,block_439,,
block_439_trip_9_service_2,route_53,service_2,Zajezdnia Nowa Huta,"",0,block_439,,
block_440_trip_1_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_440,,
block_440_trip_2_service_2,route_69,service_2,Krowodrza Górka,"",0,block_440,,
block_440_trip_3_service_2,route_69,service_2,Czerwone Maki P+R,"",1,block_440,,
block_440_trip_4_service_2,route_53,service_2,Plac Centralny im.R.Reagana,"",1,block_440,,
block_440_trip_5_service_2,route_53,service_2,Czerwone Maki P+R,"",0,block_440,,
block_440_trip_6_service_2,route_53,service_2,Plac Centralny im.R.Reagana,"",1,block_440,,
block_440_trip_7_service_2,route_53,service_2,Czerwone Maki P+R,"",0,block_440,,
block_440_trip_8_service_2,route_53,service_2,Zajezdnia Podgórze,"",1,block_440,,
block_461_trip_1_service_4,route_31,service_4,Wzgórza K.,"",1,block_461,,
block_461_trip_2_service_4,route_31,service_4,Salwator,"",0,block_461,,
block_461_trip_3_service_4,route_31,service_4,Wzgórza K.,"",1,block_461,,
block_461_trip_4_service_4,route_31,service_4,Salwator,"",0,block_461,,
block_461_trip_5_service_4,route_31,service_4,Wzgórza K.,"",1,block_461,,
block_461_trip_6_service_4,route_31,service_4,Salwator,"",0,block_461,,
block_461_trip_7_service_4,route_31,service_4,Wzgórza K.,"",1,block_461,,
block_461_trip_8_service_4,route_31,service_4,Salwator,"",0,block_461,,
block_461_trip_9_service_4,route_31,service_4,Wzgórza K.,"",1,block_461,,
block_461_trip_10_service_4,route_31,service_4,Salwator,"",0,block_461,,
block_461_trip_11_service_4,route_31,service_4,Wzgórza K.,"",1,block_461,,
block_461_trip_12_service_4,route_31,service_4,Salwator,"",0,block_461,,
block_461_trip_13_service_4,route_31,service_4,Wzgórza K.,"",1,block_461,,
block_461_trip_14_service_4,route_31,service_4,Salwator,"",0,block_461,,
block_461_trip_15_service_4,route_31,service_4,Wzgórza K.,"",1,block_461,,
block_461_trip_16_service_4,route_31,service_4,Zajezdnia Nowa Huta,"",0,block_461,,
block_462_trip_1_service_4,route_954,service_4,Salwator,"",0,block_462,,
block_462_trip_2_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_3_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_4_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_5_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_6_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_7_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_8_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_9_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_10_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_11_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_12_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_13_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_14_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_15_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_16_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_17_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_18_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_19_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_20_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_21_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_22_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_23_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_24_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_25_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_26_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_27_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_28_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_29_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_30_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_31_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_32_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_33_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_34_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_35_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_36_service_4,route_954,service_4,Cm. Rakowicki,"",0,block_462,,
block_462_trip_37_service_4,route_954,service_4,Salwator,"",1,block_462,,
block_462_trip_38_service_4,route_31,service_4,Wzgórza K.,"",1,block_462,,
block_462_trip_39_service_4,route_31,service_4,Zajezdnia Nowa Huta,"",0,block_462,,
block_463_trip_1_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_463,,
block_463_trip_2_service_4,route_55,service_4,Krowodrza Górka,"",0,block_463,,
block_463_trip_3_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_463,,
block_463_trip_4_service_4,route_55,service_4,Krowodrza Górka,"",0,block_463,,
block_463_trip_5_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_463,,
block_463_trip_6_service_4,route_55,service_4,Krowodrza Górka,"",0,block_463,,
block_463_trip_7_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_463,,
block_463_trip_8_service_4,route_55,service_4,Dworzec Tow.,"",0,block_463,,
block_463_trip_9_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_463,,
block_463_trip_10_service_4,route_55,service_4,Krowodrza Górka,"",0,block_463,,
block_463_trip_11_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_463,,
block_463_trip_12_service_4,route_55,service_4,Krowodrza Górka,"",0,block_463,,
block_463_trip_13_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_463,,
block_463_trip_14_service_4,route_55,service_4,Krowodrza Górka,"",0,block_463,,
block_463_trip_15_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_463,,
block_463_trip_16_service_4,route_55,service_4,Krowodrza Górka,"",0,block_463,,
block_463_trip_17_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_463,,
block_463_trip_18_service_4,route_55,service_4,Zajezdnia Podgórze,"",0,block_463,,
block_464_trip_1_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_464,,
block_464_trip_2_service_4,route_55,service_4,Krowodrza Górka,"",0,block_464,,
block_464_trip_3_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_464,,
block_464_trip_4_service_4,route_55,service_4,Krowodrza Górka,"",0,block_464,,
block_464_trip_5_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_464,,
block_464_trip_6_service_4,route_55,service_4,Krowodrza Górka,"",0,block_464,,
block_464_trip_7_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_464,,
block_464_trip_8_service_4,route_55,service_4,Krowodrza Górka,"",0,block_464,,
block_464_trip_9_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_464,,
block_464_trip_10_service_4,route_55,service_4,Krowodrza Górka,"",0,block_464,,
block_464_trip_11_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_464,,
block_464_trip_12_service_4,route_55,service_4,Krowodrza Górka,"",0,block_464,,
block_464_trip_13_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_464,,
block_464_trip_14_service_4,route_55,service_4,Krowodrza Górka,"",0,block_464,,
block_464_trip_15_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_464,,
block_464_trip_16_service_4,route_55,service_4,Krowodrza Górka,"",0,block_464,,
block_464_trip_17_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_464,,
block_464_trip_18_service_4,route_55,service_4,Krowodrza Górka,"",0,block_464,,
block_464_trip_19_service_4,route_55,service_4,Nowy Bieżanów P+R,"",1,block_464,,
block_464_trip_20_service_4,route_55,service_4,Zajezdnia Podgórze,"",0,block_464,,
block_505_trip_1_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_2_service_1,route_942,service_1,Krowodrza Górka,"",1,block_505,,
block_505_trip_3_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_4_service_1,route_942,service_1,Krowodrza Górka,"",1,block_505,,
block_505_trip_5_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_6_service_1,route_942,service_1,Krowodrza Górka,"",1,block_505,,
block_505_trip_7_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_8_service_1,route_942,service_1,Krowodrza Górka,"",1,block_505,,
block_505_trip_9_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_10_service_1,route_942,service_1,Krowodrza Górka,"",1,block_505,,
block_505_trip_11_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_12_service_1,route_942,service_1,Krowodrza Górka,"",1,block_505,,
block_505_trip_13_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_14_service_1,route_942,service_1,Krowodrza Górka,"",1,block_505,,
block_505_trip_15_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_16_service_1,route_942,service_1,Krowodrza Górka,"",1,block_505,,
block_505_trip_17_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_18_service_1,route_942,service_1,Krowodrza Górka,"",1,block_505,,
block_505_trip_19_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_20_service_1,route_942,service_1,Krowodrza Górka,"",1,block_505,,
block_505_trip_21_service_1,route_942,service_1,Wzgórza K.,"",0,block_505,,
block_505_trip_22_service_1,route_942,service_1,Zajezdnia Nowa Huta,"",0,block_505,,
block_506_trip_1_service_1,route_807,service_1,Borek Fałęcki,"",1,block_506,,
block_506_trip_2_service_1,route_807,service_1,Bronowice Małe,"",0,block_506,,
block_506_trip_3_service_1,route_807,service_1,Borek Fałęcki,"",1,block_506,,
block_506_trip_4_service_1,route_807,service_1,Bronowice Małe,"",0,block_506,,
block_506_trip_5_service_1,route_807,service_1,Borek Fałęcki,"",1,block_506,,
block_506_trip_6_service_1,route_807,service_1,Bronowice Małe,"",0,block_506,,
block_506_trip_7_service_1,route_807,service_1,Borek Fałęcki,"",1,block_506,,
block_506_trip_8_service_1,route_807,service_1,Bronowice Małe,"",0,block_506,,
block_506_trip_9_service_1,route_807,service_1,Borek Fałęcki,"",1,block_506,,
block_506_trip_10_service_1,route_807,service_1,Bronowice Małe,"",0,block_506,,
block_506_trip_11_service_1,route_807,service_1,Borek Fałęcki,"",1,block_506,,
block_506_trip_12_service_1,route_807,service_1,Bronowice Małe,"",0,block_506,,
block_506_trip_13_service_1,route_807,service_1,Borek Fałęcki,"",1,block_506,,
block_506_trip_14_service_1,route_807,service_1,Bronowice Małe,"",0,block_506,,
block_506_trip_15_service_1,route_807,service_1,Borek Fałęcki,"",1,block_506,,
block_506_trip_16_service_1,route_807,service_1,Bronowice Małe,"",0,block_506,,
block_506_trip_17_service_1,route_807,service_1,Borek Fałęcki,"",1,block_506,,
block_506_trip_18_service_1,route_807,service_1,Bronowice Małe,"",0,block_506,,
block_506_trip_19_service_1,route_807,service_1,Borek Fałęcki,"",1,block_506,,
block_506_trip_20_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_506,,
block_507_trip_1_service_1,route_807,service_1,Borek Fałęcki,"",1,block_507,,
block_507_trip_2_service_1,route_807,service_1,Bronowice Małe,"",0,block_507,,
block_507_trip_3_service_1,route_807,service_1,Borek Fałęcki,"",1,block_507,,
block_507_trip_4_service_1,route_807,service_1,Bronowice Małe,"",0,block_507,,
block_507_trip_5_service_1,route_807,service_1,Borek Fałęcki,"",1,block_507,,
block_507_trip_6_service_1,route_807,service_1,Bronowice Małe,"",0,block_507,,
block_507_trip_7_service_1,route_807,service_1,Borek Fałęcki,"",1,block_507,,
block_507_trip_8_service_1,route_807,service_1,Bronowice Małe,"",0,block_507,,
block_507_trip_9_service_1,route_807,service_1,Borek Fałęcki,"",1,block_507,,
block_507_trip_10_service_1,route_807,service_1,Bronowice Małe,"",0,block_507,,
block_507_trip_11_service_1,route_807,service_1,Borek Fałęcki,"",1,block_507,,
block_507_trip_12_service_1,route_807,service_1,Bronowice Małe,"",0,block_507,,
block_507_trip_13_service_1,route_807,service_1,Borek Fałęcki,"",1,block_507,,
block_507_trip_14_service_1,route_807,service_1,Bronowice Małe,"",0,block_507,,
block_507_trip_15_service_1,route_807,service_1,Borek Fałęcki,"",1,block_507,,
block_507_trip_16_service_1,route_807,service_1,Bronowice Małe,"",0,block_507,,
block_507_trip_17_service_1,route_807,service_1,Borek Fałęcki,"",1,block_507,,
block_507_trip_18_service_1,route_807,service_1,Bronowice Małe,"",0,block_507,,
block_507_trip_19_service_1,route_807,service_1,Borek Fałęcki,"",1,block_507,,
block_507_trip_20_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_507,,
block_508_trip_1_service_1,route_807,service_1,Borek Fałęcki,"",1,block_508,,
block_508_trip_2_service_1,route_807,service_1,Bronowice Małe,"",0,block_508,,
block_508_trip_3_service_1,route_807,service_1,Borek Fałęcki,"",1,block_508,,
block_508_trip_4_service_1,route_807,service_1,Bronowice Małe,"",0,block_508,,
block_508_trip_5_service_1,route_807,service_1,Borek Fałęcki,"",1,block_508,,
block_508_trip_6_service_1,route_807,service_1,Bronowice Małe,"",0,block_508,,
block_508_trip_7_service_1,route_807,service_1,Borek Fałęcki,"",1,block_508,,
block_508_trip_8_service_1,route_807,service_1,Bronowice Małe,"",0,block_508,,
block_508_trip_9_service_1,route_807,service_1,Borek Fałęcki,"",1,block_508,,
block_508_trip_10_service_1,route_807,service_1,Bronowice Małe,"",0,block_508,,
block_508_trip_11_service_1,route_807,service_1,Borek Fałęcki,"",1,block_508,,
block_508_trip_12_service_1,route_807,service_1,Bronowice Małe,"",0,block_508,,
block_508_trip_13_service_1,route_807,service_1,Borek Fałęcki,"",1,block_508,,
block_508_trip_14_service_1,route_807,service_1,Bronowice Małe,"",0,block_508,,
block_508_trip_15_service_1,route_807,service_1,Borek Fałęcki,"",1,block_508,,
block_508_trip_16_service_1,route_807,service_1,Bronowice Małe,"",0,block_508,,
block_508_trip_17_service_1,route_807,service_1,Borek Fałęcki,"",1,block_508,,
block_508_trip_18_service_1,route_807,service_1,Bronowice Małe,"",0,block_508,,
block_508_trip_19_service_1,route_807,service_1,Borek Fałęcki,"",1,block_508,,
block_508_trip_20_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_508,,
block_509_trip_1_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_2_service_1,route_69,service_1,Krowodrza Górka,"",0,block_509,,
block_509_trip_3_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_4_service_1,route_69,service_1,Krowodrza Górka,"",0,block_509,,
block_509_trip_5_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_6_service_1,route_69,service_1,Krowodrza Górka,"",0,block_509,,
block_509_trip_7_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_8_service_1,route_69,service_1,Krowodrza Górka,"",0,block_509,,
block_509_trip_9_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_10_service_1,route_69,service_1,Krowodrza Górka,"",0,block_509,,
block_509_trip_11_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_12_service_1,route_69,service_1,Krowodrza Górka,"",0,block_509,,
block_509_trip_13_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_14_service_1,route_69,service_1,Krowodrza Górka,"",0,block_509,,
block_509_trip_15_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_16_service_1,route_69,service_1,Krowodrza Górka,"",0,block_509,,
block_509_trip_17_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_18_service_1,route_69,service_1,Krowodrza Górka,"",0,block_509,,
block_509_trip_19_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_20_service_1,route_69,service_1,Krowodrza Górka,"",0,block_509,,
block_509_trip_21_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_509,,
block_509_trip_22_service_1,route_69,service_1,Zajezdnia Podgórze,"",0,block_509,,
block_510_trip_1_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_510,,
block_510_trip_2_service_1,route_69,service_1,Krowodrza Górka,"",0,block_510,,
block_510_trip_3_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_510,,
block_510_trip_4_service_1,route_69,service_1,Krowodrza Górka,"",0,block_510,,
block_510_trip_5_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_510,,
block_510_trip_6_service_1,route_69,service_1,Krowodrza Górka,"",0,block_510,,
block_510_trip_7_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_510,,
block_510_trip_8_service_1,route_69,service_1,Krowodrza Górka,"",0,block_510,,
block_510_trip_9_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_510,,
block_510_trip_10_service_1,route_69,service_1,Krowodrza Górka,"",0,block_510,,
block_510_trip_11_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_510,,
block_510_trip_12_service_1,route_69,service_1,Krowodrza Górka,"",0,block_510,,
block_510_trip_13_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_510,,
block_510_trip_14_service_1,route_69,service_1,Krowodrza Górka,"",0,block_510,,
block_510_trip_15_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_510,,
block_510_trip_16_service_1,route_69,service_1,Krowodrza Górka,"",0,block_510,,
block_510_trip_17_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_510,,
block_510_trip_18_service_1,route_69,service_1,Zajezdnia Podgórze,"",0,block_510,,
block_511_trip_1_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_511,,
block_511_trip_2_service_1,route_808,service_1,Bronowice,"",0,block_511,,
block_511_trip_3_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_511,,
block_511_trip_4_service_1,route_808,service_1,Bronowice,"",0,block_511,,
block_511_trip_5_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_511,,
block_511_trip_6_service_1,route_808,service_1,Bronowice,"",0,block_511,,
block_511_trip_7_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_511,,
block_511_trip_8_service_1,route_808,service_1,Bronowice,"",0,block_511,,
block_511_trip_9_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_511,,
block_511_trip_10_service_1,route_808,service_1,Bronowice,"",0,block_511,,
block_511_trip_11_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_511,,
block_511_trip_12_service_1,route_808,service_1,Bronowice,"",0,block_511,,
block_511_trip_13_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_511,,
block_511_trip_14_service_1,route_808,service_1,Bronowice,"",0,block_511,,
block_511_trip_15_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_511,,
block_511_trip_16_service_1,route_808,service_1,Bronowice,"",0,block_511,,
block_511_trip_17_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_511,,
block_511_trip_18_service_1,route_808,service_1,Bronowice,"",0,block_511,,
block_511_trip_19_service_1,route_808,service_1,Nowy Bieżanów P+R,"",1,block_511,,
block_511_trip_20_service_1,route_808,service_1,Zajezdnia Podgórze,"",0,block_511,,
block_512_trip_1_service_1,route_943,service_1,Mistrzejowice,"",1,block_512,,
block_512_trip_2_service_1,route_943,service_1,Bronowice,"",0,block_512,,
block_512_trip_3_service_1,route_943,service_1,Mistrzejowice,"",1,block_512,,
block_512_trip_4_service_1,route_943,service_1,Bronowice,"",0,block_512,,
block_512_trip_5_service_1,route_943,service_1,Mistrzejowice,"",1,block_512,,
block_512_trip_6_service_1,route_943,service_1,Bronowice,"",0,block_512,,
block_512_trip_7_service_1,route_943,service_1,Mistrzejowice,"",1,block_512,,
block_512_trip_8_service_1,route_943,service_1,Bronowice,"",0,block_512,,
block_512_trip_9_service_1,route_943,service_1,Mistrzejowice,"",1,block_512,,
block_512_trip_10_service_1,route_943,service_1,Bronowice,"",0,block_512,,
block_512_trip_11_service_1,route_943,service_1,Mistrzejowice,"",1,block_512,,
block_512_trip_12_service_1,route_943,service_1,Bronowice,"",0,block_512,,
block_512_trip_13_service_1,route_943,service_1,Mistrzejowice,"",1,block_512,,
block_512_trip_14_service_1,route_943,service_1,Bronowice,"",0,block_512,,
block_512_trip_15_service_1,route_943,service_1,Mistrzejowice,"",1,block_512,,
block_512_trip_16_service_1,route_943,service_1,Bronowice,"",0,block_512,,
block_512_trip_17_service_1,route_943,service_1,Mistrzejowice,"",1,block_512,,
block_512_trip_18_service_1,route_943,service_1,Zajezdnia Nowa Huta,"",0,block_512,,
block_561_trip_1_service_4,route_46,service_4,Brożka (nż),"",0,block_561,,
block_561_trip_2_service_4,route_46,service_4,Kopiec Wandy,"",0,block_561,,
block_561_trip_3_service_4,route_46,service_4,Borek Fałęcki,"",1,block_561,,
